emotion,source,path,augmented,emotion_class
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M023.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F025.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M016.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F007.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F042.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M025.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M040.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F034.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F036.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M013.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F017.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M044.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M029.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M013.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M043.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F025.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F013.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F038.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M034.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F012.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M052.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F005.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F043.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F045.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M036.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F042.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M018.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F005.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M045.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F033.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F031.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F009.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M025.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M016.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F003.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M039.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M000.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F006.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F006.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F026.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M028.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F048.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F027.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M025.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M024.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M027.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M023.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F033.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M013.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F027.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F010.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M017.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_M019.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M019.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M042.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F044.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F019.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M021.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M010.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F018.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M013.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F017.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M025.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F018.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F037.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F036.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F026.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F010.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M021.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F012.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M038.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_M019.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M026.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F037.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F024.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F031.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M033.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M003.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F010.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M040.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F009.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M036.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F032.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M027.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M046.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F000.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M034.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F020.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M005.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M037.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M038.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M009.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F037.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F006.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F016.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M029.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F023.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F032.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F031.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F022.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F019.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F012.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F005.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M002.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M039.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M041.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F034.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M009.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F016.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F039.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M031.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F004.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M014.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M007.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M027.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F042.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F004.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M045.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M007.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M032.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M004.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F008.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F005.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F036.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F017.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F007.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F038.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F035.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F029.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F001.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F034.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M007.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M030.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M017.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M032.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M018.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F015.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F037.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M021.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M026.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M010.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F002.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M042.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F011.png,0,0
angry,IEMOCAP,mfcc_images/IEMOCAP/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M033.png,0,0
